ano,aeropuerto,pais,eventos_de_rechazo,ingresos,entidad,cve_entidad,visa
2018,cdmx,zimbabue,1,269,ciudad_de_mexico,09,no
2018,chihuahua,estados_unidos,1,23448,chihuahua,08,no
2018,ciudad_juarez,estados_unidos,1,0,chihuahua,08,no
2018,ciudad_juarez,venezuela,1,0,chihuahua,08,no
2018,guadalajara,angola,1,0,jalisco,14,si
2018,guadalajara,argentina,4,3609,jalisco,14,no
2018,guadalajara,bolivia,1,282,jalisco,14,no
2018,guadalajara,brasil,31,3748,jalisco,14,no
2018,guadalajara,colombia,66,4097,jalisco,14,no
2018,guadalajara,cuba,3,395,jalisco,14,si
2018,guadalajara,ecuador,1,749,jalisco,14,no
2018,guadalajara,el_salvador,6,1998,jalisco,14,si
2018,guadalajara,estados_unidos,49,973282,jalisco,14,no
2018,guadalajara,guatemala,9,6686,jalisco,14,si
2018,guadalajara,haiti,3,104,jalisco,14,si
2018,guadalajara,honduras,1,876,jalisco,14,si
2018,guadalajara,india,1,3475,jalisco,14,si
2018,guadalajara,kirguistan,4,5,jalisco,14,si
2018,guadalajara,nigeria,3,46,jalisco,14,si
2018,guadalajara,pakistan,3,42,jalisco,14,si
2018,guadalajara,panama,1,3192,jalisco,14,no
2018,guadalajara,peru,17,1381,jalisco,14,no
2018,guadalajara,serbia,1,34,jalisco,14,si
2018,guadalajara,siria,1,11,jalisco,14,si
2018,guadalajara,taiwan,3,1304,jalisco,14,si
2018,guadalajara,uzbekistan,4,3,jalisco,14,si
2018,guadalajara,venezuela,87,2972,jalisco,14,no
2018,huatulco,china,1,20,oaxaca,20,si
2018,huatulco,estados_unidos,1,11103,oaxaca,20,no
2018,manzanillo,estados_unidos,2,0,colima,06,no
2018,mazatlan,china,1,98,sinaloa,25,si
2018,mazatlan,ecuador,1,22,sinaloa,25,no
2018,mazatlan,estados_unidos,1,83160,sinaloa,25,no
2018,merida,cuba,39,7682,yucatan,31,si
2018,merida,estados_unidos,5,37970,yucatan,31,no
2018,merida,india,4,112,yucatan,31,si
2018,merida,taiwan,3,34,yucatan,31,si
2018,merida,uzbekistan,11,18,yucatan,31,si
2018,merida,venezuela,2,494,yucatan,31,no
2018,mexicali,estados_unidos,1,0,baja_california,02,no
2018,monterrey,brasil,26,4123,nuevo_leon,19,no
2018,monterrey,china,4,2380,nuevo_leon,19,si
2018,monterrey,colombia,22,2871,nuevo_leon,19,no
2018,monterrey,cuba,28,2498,nuevo_leon,19,si
2018,monterrey,dominicana_rep,1,336,nuevo_leon,19,si
2018,monterrey,ecuador,3,767,nuevo_leon,19,no
2018,monterrey,estados_unidos,14,198686,nuevo_leon,19,no
2018,monterrey,guatemala,3,366,nuevo_leon,19,si
2018,monterrey,india,1,3010,nuevo_leon,19,si
2018,monterrey,jordania,1,45,nuevo_leon,19,si
2018,monterrey,panama,1,1590,nuevo_leon,19,no
2018,monterrey,peru,6,763,nuevo_leon,19,no
2018,monterrey,turquia,6,199,nuevo_leon,19,si
2018,monterrey,venezuela,31,4475,nuevo_leon,19,no
2018,morelia,estados_unidos,7,88729,michoacan_de_ocampo,16,no
2018,oaxaca,estados_unidos,1,16973,oaxaca,20,no
2018,puebla,estados_unidos,1,15916,puebla,21,no
2018,puerto_vallarta,arabia_saudita,1,108,jalisco,14,si
2018,puerto_vallarta,armenia,6,359,jalisco,14,si
2018,puerto_vallarta,canada,8,397109,jalisco,14,no
2018,puerto_vallarta,colombia,5,1034,jalisco,14,no
2018,puerto_vallarta,el_salvador,1,522,jalisco,14,si
2018,puerto_vallarta,estados_unidos,71,1025601,jalisco,14,no
2018,puerto_vallarta,filipinas,1,1054,jalisco,14,si
2018,puerto_vallarta,india,1,2879,jalisco,14,si
2018,puerto_vallarta,kenia,1,74,jalisco,14,si
2018,puerto_vallarta,nigeria,1,145,jalisco,14,si
2018,puerto_vallarta,rumania,1,335,jalisco,14,no
2018,puerto_vallarta,sudafrica,1,423,jalisco,14,si
2018,puerto_vallarta,taiwan,3,219,jalisco,14,si
2018,puerto_vallarta,turquia,1,162,jalisco,14,si
2018,puerto_vallarta,venezuela,1,376,jalisco,14,no
2018,puerto_vallarta,zimbabue,1,43,jalisco,14,no
2018,queretaro,estados_unidos,7,85949,queretaro,22,no
2018,san_jose_del_cabo,armenia,1,161,baja_california,02,si
2018,san_jose_del_cabo,canada,1,168404,baja_california,02,no
2018,san_jose_del_cabo,china,2,3956,baja_california,02,si
2018,san_jose_del_cabo,estados_unidos,156,1498488,baja_california,02,no
2018,san_jose_del_cabo,filipinas,1,1356,baja_california,02,si
2018,san_jose_del_cabo,grecia,1,93,baja_california,02,no
2018,san_jose_del_cabo,guyana,1,38,baja_california,02,si
2018,san_jose_del_cabo,senegal,1,8,baja_california,02,si
2018,san_jose_del_cabo,taiwan,5,515,baja_california,02,si
2018,san_luis,china,1,621,san_luis_potosi,24,si
2018,san_luis,ecuador,1,21,san_luis_potosi,24,no
2018,san_luis,estados_unidos,2,34942,san_luis_potosi,24,no
2018,san_luis,ghana,1,0,san_luis_potosi,24,si
2018,silao,estados_unidos,1,170628,guanajuato,11,no
2018,tijuana,armenia,2,2,baja_california,02,si
2018,tijuana,camerun,1,2,baja_california,02,si
2018,tijuana,china,69,13987,baja_california,02,si
2018,tijuana,colombia,1,120,baja_california,02,no
2018,tijuana,corea_rep_sur,1,219,baja_california,02,no
2018,tijuana,el_salvador,1,2270,baja_california,02,si
2018,tijuana,estados_unidos,1,7787,baja_california,02,no
2018,tijuana,honduras,1,45,baja_california,02,si
2018,tijuana,india,7,24,baja_california,02,si
2018,tijuana,kazajistan,1,3,baja_california,02,si
2018,tijuana,pakistan,6,4,baja_california,02,si
2018,tijuana,rusia,27,144,baja_california,02,si
2018,tijuana,taiwan,1,21,baja_california,02,si
2018,toluca,argentina,1,50,mexico,15,no
2018,toluca,colombia,1,164,mexico,15,no
2018,toluca,espana,1,292,mexico,15,no
2018,toluca,estados_unidos,1,6605,mexico,15,no
2018,toluca,reino_unido,1,155,mexico,15,no
2018,toluca,venezuela,1,143,mexico,15,no
2018,torreon,estados_unidos,1,7484,coahuila_de_zaragoza,05,no
2018,veracruz,estados_unidos,1,0,NA,NA,no
2018,zacatecas,estados_unidos,2,37084,zacatecas,32,no
2018,zihuatanejo,estados_unidos,2,55159,guerrero,12,no
2019,aguascalientes,estados_unidos,1,50123,aguascalientes,01,no
2019,cancun,albania,6,1201,quintana_roo,23,si
2019,cancun,alemania,20,152905,quintana_roo,23,no
2019,cancun,andorra,1,164,quintana_roo,23,no
2019,cancun,angola,1,95,quintana_roo,23,si
2019,cancun,apatridas,1,17,quintana_roo,23,no
2019,cancun,arabia_saudita,2,2138,quintana_roo,23,si
2019,cancun,argelia,1,637,quintana_roo,23,si
2019,cancun,argentina,171,221952,quintana_roo,23,no
2019,cancun,armenia,31,1025,quintana_roo,23,si
2019,cancun,austria,2,12775,quintana_roo,23,no
2019,cancun,azerbaiyan,10,252,quintana_roo,23,si
2019,cancun,bahamas_commonwealth,1,608,quintana_roo,23,no
2019,cancun,bangladesh,3,640,quintana_roo,23,si
2019,cancun,belgica,4,31615,quintana_roo,23,no
2019,cancun,belice,2,2797,quintana_roo,23,no
2019,cancun,bielorrusia,13,2623,quintana_roo,23,no
2019,cancun,bolivia,20,9283,quintana_roo,23,no
2019,cancun,bosnia_herzegovina,2,774,quintana_roo,23,no
2019,cancun,brasil,983,166399,quintana_roo,23,no
2019,cancun,bulgaria,6,4230,quintana_roo,23,no
2019,cancun,cabo_verde,1,128,quintana_roo,23,si
2019,cancun,camerun,2,258,quintana_roo,23,si
2019,cancun,canada,43,1186480,quintana_roo,23,no
2019,cancun,checa_rep,4,7746,quintana_roo,23,no
2019,cancun,chile,87,90507,quintana_roo,23,no
2019,cancun,china,45,55059,quintana_roo,23,si
2019,cancun,colombia,1529,237262,quintana_roo,23,no
2019,cancun,congo_rep,3,29,quintana_roo,23,no
2019,cancun,corea_rep_sur,1,40413,quintana_roo,23,no
2019,cancun,costa_de_marfil,3,196,quintana_roo,23,si
2019,cancun,costa_rica,30,45394,quintana_roo,23,no
2019,cancun,croacia,1,1878,quintana_roo,23,no
2019,cancun,cuba,233,104313,quintana_roo,23,si
2019,cancun,dominicana_rep,28,6557,quintana_roo,23,si
2019,cancun,ecuador,1735,43098,quintana_roo,23,no
2019,cancun,egipto,3,1788,quintana_roo,23,si
2019,cancun,el_salvador,30,9906,quintana_roo,23,si
2019,cancun,emiratos_arabes_unidos,1,304,quintana_roo,23,no
2019,cancun,eritrea,5,33,quintana_roo,23,si
2019,cancun,eslovaquia,4,4347,quintana_roo,23,no
2019,cancun,espana,38,178919,quintana_roo,23,no
2019,cancun,estados_unidos,419,3875361,quintana_roo,23,no
2019,cancun,etiopia,3,321,quintana_roo,23,si
2019,cancun,filipinas,9,6914,quintana_roo,23,si
2019,cancun,fiyi_islas,1,85,quintana_roo,23,si
2019,cancun,francia,23,153007,quintana_roo,23,no
2019,cancun,georgia,82,458,quintana_roo,23,si
2019,cancun,ghana,3,386,quintana_roo,23,si
2019,cancun,granada,2,116,quintana_roo,23,si
2019,cancun,grecia,6,2596,quintana_roo,23,no
2019,cancun,guatemala,19,18142,quintana_roo,23,si
2019,cancun,guyana,3,719,quintana_roo,23,si
2019,cancun,haiti,202,1417,quintana_roo,23,si
2019,cancun,honduras,13,4766,quintana_roo,23,si
2019,cancun,hungria,8,6822,quintana_roo,23,no
2019,cancun,india,190,35129,quintana_roo,23,si
2019,cancun,indonesia,1,941,quintana_roo,23,si
2019,cancun,irak,2,353,quintana_roo,23,si
2019,cancun,iran,24,4208,quintana_roo,23,si
2019,cancun,israel,20,26886,quintana_roo,23,no
2019,cancun,italia,33,77977,quintana_roo,23,no
2019,cancun,jamaica,42,6245,quintana_roo,23,no
2019,cancun,jordania,5,707,quintana_roo,23,si
2019,cancun,kazajistan,29,1224,quintana_roo,23,si
2019,cancun,kirguistan,15,187,quintana_roo,23,si
2019,cancun,letonia,3,1494,quintana_roo,23,no
2019,cancun,libano,15,1420,quintana_roo,23,si
2019,cancun,liberia,1,102,quintana_roo,23,si
2019,cancun,lituania,1,4113,quintana_roo,23,no
2019,cancun,malasia,1,1208,quintana_roo,23,no
2019,cancun,malta,1,369,quintana_roo,23,no
2019,cancun,marruecos,19,2326,quintana_roo,23,si
2019,cancun,montenegro,2,208,quintana_roo,23,si
2019,cancun,namibia,1,43,quintana_roo,23,si
2019,cancun,nepal,2,752,quintana_roo,23,si
2019,cancun,nicaragua,11,1948,quintana_roo,23,si
2019,cancun,nigeria,13,1872,quintana_roo,23,si
2019,cancun,noruega,1,6130,quintana_roo,23,no
2019,cancun,paises_bajos_holanda,1,49719,quintana_roo,23,no
2019,cancun,pakistan,12,1503,quintana_roo,23,si
2019,cancun,panama,14,20489,quintana_roo,23,no
2019,cancun,paraguay,8,17142,quintana_roo,23,no
2019,cancun,peru,524,88935,quintana_roo,23,no
2019,cancun,polonia,7,27443,quintana_roo,23,no
2019,cancun,portugal,2,34948,quintana_roo,23,no
2019,cancun,reino_unido,21,439479,quintana_roo,23,no
2019,cancun,rumania,84,9932,quintana_roo,23,no
2019,cancun,rusia,128,67597,quintana_roo,23,si
2019,cancun,san_vicente_y_las_granadinas,1,128,quintana_roo,23,si
2019,cancun,serbia,5,2283,quintana_roo,23,si
2019,cancun,sierra_leona,1,63,quintana_roo,23,si
2019,cancun,siria,4,427,quintana_roo,23,si
2019,cancun,sri_lanka,3,406,quintana_roo,23,si
2019,cancun,sudafrica,10,3165,quintana_roo,23,si
2019,cancun,sudan,1,58,quintana_roo,23,si
2019,cancun,suecia,3,25659,quintana_roo,23,no
2019,cancun,suiza,1,26755,quintana_roo,23,no
2019,cancun,tailandia,3,1108,quintana_roo,23,si
2019,cancun,taiwan,46,2532,quintana_roo,23,si
2019,cancun,tanzania,1,137,quintana_roo,23,si
2019,cancun,tayikistan,3,74,quintana_roo,23,si
2019,cancun,trinidad_y_tobago,2,6683,quintana_roo,23,no
2019,cancun,tunez,2,747,quintana_roo,23,si
2019,cancun,turquia,61,5605,quintana_roo,23,si
2019,cancun,ucrania,58,13099,quintana_roo,23,si
2019,cancun,uganda,3,101,quintana_roo,23,si
2019,cancun,uruguay,7,23811,quintana_roo,23,no
2019,cancun,uzbekistan,62,980,quintana_roo,23,si
2019,cancun,venezuela,2054,24332,quintana_roo,23,no
2019,cancun,vietnam,21,2585,quintana_roo,23,si
2019,cancun,yemen,6,177,quintana_roo,23,si
2019,cancun,zambia,1,102,quintana_roo,23,si
2019,cancun,zimbabue,2,261,quintana_roo,23,no
2019,cdmx,afganistan,2,55,ciudad_de_mexico,09,si
2019,cdmx,albania,1,206,ciudad_de_mexico,09,si
2019,cdmx,alemania,8,109456,ciudad_de_mexico,09,no
2019,cdmx,angola,3,86,ciudad_de_mexico,09,si
2019,cdmx,arabia_saudita,5,690,ciudad_de_mexico,09,si
2019,cdmx,argelia,16,363,ciudad_de_mexico,09,si
2019,cdmx,argentina,131,155523,ciudad_de_mexico,09,no
2019,cdmx,armenia,29,222,ciudad_de_mexico,09,si
2019,cdmx,australia,2,28383,ciudad_de_mexico,09,no
2019,cdmx,azerbaiyan,7,171,ciudad_de_mexico,09,si
2019,cdmx,bangladesh,10,408,ciudad_de_mexico,09,si
2019,cdmx,belgica,1,13032,ciudad_de_mexico,09,no
2019,cdmx,belice,2,1120,ciudad_de_mexico,09,no
2019,cdmx,bielorrusia,2,696,ciudad_de_mexico,09,no
2019,cdmx,bolivia,44,11284,ciudad_de_mexico,09,no
2019,cdmx,brasil,1438,214488,ciudad_de_mexico,09,no
2019,cdmx,bulgaria,1,2308,ciudad_de_mexico,09,no
2019,cdmx,cabo_verde,1,18,ciudad_de_mexico,09,si
2019,cdmx,camerun,26,225,ciudad_de_mexico,09,si
2019,cdmx,canada,39,265773,ciudad_de_mexico,09,no
2019,cdmx,chile,156,106683,ciudad_de_mexico,09,no
2019,cdmx,china,349,77188,ciudad_de_mexico,09,si
2019,cdmx,colombia,4220,351627,ciudad_de_mexico,09,no
2019,cdmx,congo_rep,11,88,ciudad_de_mexico,09,no
2019,cdmx,corea_rep_sur,5,62227,ciudad_de_mexico,09,no
2019,cdmx,costa_rica,104,126706,ciudad_de_mexico,09,no
2019,cdmx,croacia,2,2234,ciudad_de_mexico,09,no
2019,cdmx,cuba,241,70442,ciudad_de_mexico,09,si
2019,cdmx,dinamarca,10,9440,ciudad_de_mexico,09,no
2019,cdmx,dominicana_rep,46,14813,ciudad_de_mexico,09,si
2019,cdmx,ecuador,6113,126863,ciudad_de_mexico,09,no
2019,cdmx,egipto,5,1342,ciudad_de_mexico,09,si
2019,cdmx,el_salvador,56,65166,ciudad_de_mexico,09,si
2019,cdmx,eritrea,3,24,ciudad_de_mexico,09,si
2019,cdmx,espana,56,200139,ciudad_de_mexico,09,no
2019,cdmx,estados_unidos,152,1802605,ciudad_de_mexico,09,no
2019,cdmx,etiopia,1,316,ciudad_de_mexico,09,si
2019,cdmx,filipinas,17,7895,ciudad_de_mexico,09,si
2019,cdmx,francia,9,139649,ciudad_de_mexico,09,no
2019,cdmx,georgia,122,480,ciudad_de_mexico,09,si
2019,cdmx,ghana,16,298,ciudad_de_mexico,09,si
2019,cdmx,grecia,2,3483,ciudad_de_mexico,09,no
2019,cdmx,guatemala,49,137620,ciudad_de_mexico,09,si
2019,cdmx,guinea,3,286,ciudad_de_mexico,09,si
2019,cdmx,haiti,240,2259,ciudad_de_mexico,09,si
2019,cdmx,honduras,71,29247,ciudad_de_mexico,09,si
2019,cdmx,hong_kong_china,1,2088,ciudad_de_mexico,09,no
2019,cdmx,india,570,28842,ciudad_de_mexico,09,si
2019,cdmx,indonesia,7,1790,ciudad_de_mexico,09,si
2019,cdmx,irak,5,112,ciudad_de_mexico,09,si
2019,cdmx,iran,42,1388,ciudad_de_mexico,09,si
2019,cdmx,irlanda,2,7057,ciudad_de_mexico,09,no
2019,cdmx,israel,11,16354,ciudad_de_mexico,09,no
2019,cdmx,italia,20,74949,ciudad_de_mexico,09,no
2019,cdmx,jamaica,41,3423,ciudad_de_mexico,09,no
2019,cdmx,japon,1,88651,ciudad_de_mexico,09,no
2019,cdmx,jordania,6,385,ciudad_de_mexico,09,si
2019,cdmx,kazajistan,31,404,ciudad_de_mexico,09,si
2019,cdmx,kenia,6,769,ciudad_de_mexico,09,si
2019,cdmx,kirguistan,88,86,ciudad_de_mexico,09,si
2019,cdmx,libano,14,924,ciudad_de_mexico,09,si
2019,cdmx,lituania,4,1688,ciudad_de_mexico,09,no
2019,cdmx,malasia,6,3590,ciudad_de_mexico,09,no
2019,cdmx,malta,1,292,ciudad_de_mexico,09,no
2019,cdmx,marruecos,4,1416,ciudad_de_mexico,09,si
2019,cdmx,mauritania,2,18,ciudad_de_mexico,09,si
2019,cdmx,nepal,19,362,ciudad_de_mexico,09,si
2019,cdmx,nicaragua,41,12733,ciudad_de_mexico,09,si
2019,cdmx,nigeria,24,1151,ciudad_de_mexico,09,si
2019,cdmx,paises_bajos_holanda,1,37304,ciudad_de_mexico,09,no
2019,cdmx,pakistan,51,1301,ciudad_de_mexico,09,si
2019,cdmx,palestina,2,68,ciudad_de_mexico,09,si
2019,cdmx,panama,46,29518,ciudad_de_mexico,09,no
2019,cdmx,paraguay,26,4826,ciudad_de_mexico,09,no
2019,cdmx,peru,1819,198756,ciudad_de_mexico,09,no
2019,cdmx,polonia,2,17223,ciudad_de_mexico,09,no
2019,cdmx,portugal,4,12548,ciudad_de_mexico,09,no
2019,cdmx,reino_unido,10,82130,ciudad_de_mexico,09,no
2019,cdmx,rumania,56,7019,ciudad_de_mexico,09,no
2019,cdmx,rusia,85,13944,ciudad_de_mexico,09,si
2019,cdmx,san_cristobal_y_nieves,1,51,ciudad_de_mexico,09,no
2019,cdmx,senegal,3,131,ciudad_de_mexico,09,si
2019,cdmx,serbia,2,1461,ciudad_de_mexico,09,si
2019,cdmx,sierra_leona,2,29,ciudad_de_mexico,09,si
2019,cdmx,siria,21,156,ciudad_de_mexico,09,si
2019,cdmx,somalia,1,18,ciudad_de_mexico,09,si
2019,cdmx,sri_lanka,15,317,ciudad_de_mexico,09,si
2019,cdmx,sudafrica,9,3278,ciudad_de_mexico,09,si
2019,cdmx,suecia,4,10437,ciudad_de_mexico,09,no
2019,cdmx,suiza,1,17568,ciudad_de_mexico,09,no
2019,cdmx,surinam,1,127,ciudad_de_mexico,09,si
2019,cdmx,tailandia,2,1643,ciudad_de_mexico,09,si
2019,cdmx,taiwan,13,5277,ciudad_de_mexico,09,si
2019,cdmx,tanzania,1,91,ciudad_de_mexico,09,si
2019,cdmx,tayikistan,18,27,ciudad_de_mexico,09,si
2019,cdmx,togo,3,42,ciudad_de_mexico,09,si
2019,cdmx,tunez,9,634,ciudad_de_mexico,09,si
2019,cdmx,turquia,107,8143,ciudad_de_mexico,09,si
2019,cdmx,ucrania,29,5965,ciudad_de_mexico,09,si
2019,cdmx,uganda,21,171,ciudad_de_mexico,09,si
2019,cdmx,uruguay,21,12159,ciudad_de_mexico,09,no
2019,cdmx,uzbekistan,61,87,ciudad_de_mexico,09,si
2019,cdmx,venezuela,2673,70443,ciudad_de_mexico,09,no
2019,cdmx,vietnam,72,1656,ciudad_de_mexico,09,si
2019,cdmx,yemen,3,38,ciudad_de_mexico,09,si
2019,cdmx,zimbabue,2,355,ciudad_de_mexico,09,no
2019,chichen_itza,ecuador,13,0,yucatan,31,no
2019,chihuahua,el_salvador,1,21,chihuahua,08,si
2019,chihuahua,estados_unidos,4,25500,chihuahua,08,no
2019,colima,estados_unidos,1,18985,colima,06,no
2019,durango,estados_unidos,1,21452,durango,10,no
2019,guadalajara,argentina,2,2050,jalisco,14,no
2019,guadalajara,armenia,4,30,jalisco,14,si
2019,guadalajara,austria,1,284,jalisco,14,no
2019,guadalajara,bolivia,1,269,jalisco,14,no
2019,guadalajara,brasil,1,2953,jalisco,14,no
2019,guadalajara,chile,15,1259,jalisco,14,no
2019,guadalajara,china,1,4187,jalisco,14,si
2019,guadalajara,colombia,70,4640,jalisco,14,no
2019,guadalajara,cuba,1,361,jalisco,14,si
2019,guadalajara,ecuador,19,1236,jalisco,14,no
2019,guadalajara,el_salvador,3,2229,jalisco,14,si
2019,guadalajara,estados_unidos,54,1051787,jalisco,14,no
2019,guadalajara,filipinas,1,552,jalisco,14,si
2019,guadalajara,guatemala,2,1665,jalisco,14,si
2019,guadalajara,haiti,35,136,jalisco,14,si
2019,guadalajara,india,1,3765,jalisco,14,si
2019,guadalajara,nicaragua,2,413,jalisco,14,si
2019,guadalajara,nigeria,2,51,jalisco,14,si
2019,guadalajara,panama,1,2772,jalisco,14,no
2019,guadalajara,peru,42,1463,jalisco,14,no
2019,guadalajara,rusia,2,335,jalisco,14,si
2019,guadalajara,taiwan,2,1194,jalisco,14,si
2019,guadalajara,venezuela,59,2817,jalisco,14,no
2019,loreto,estados_unidos,1,29543,baja_california_sur,03,no
2019,mazatlan,canada,3,53751,sinaloa,25,no
2019,mazatlan,estados_unidos,5,77926,sinaloa,25,no
2019,merida,armenia,1,17,yucatan,31,si
2019,merida,belgica,1,83,yucatan,31,no
2019,merida,cuba,27,10568,yucatan,31,si
2019,merida,dominicana_rep,1,88,yucatan,31,si
2019,merida,ecuador,3,68,yucatan,31,no
2019,merida,espana,2,1459,yucatan,31,no
2019,merida,estados_unidos,2,33866,yucatan,31,no
2019,merida,jamaica,2,144,yucatan,31,no
2019,merida,rusia,4,73,yucatan,31,si
2019,monterrey,alemania,1,4880,nuevo_leon,19,no
2019,monterrey,arabia_saudita,1,36,nuevo_leon,19,si
2019,monterrey,argentina,1,2648,nuevo_leon,19,no
2019,monterrey,armenia,5,31,nuevo_leon,19,si
2019,monterrey,bolivia,2,253,nuevo_leon,19,no
2019,monterrey,brasil,22,4453,nuevo_leon,19,no
2019,monterrey,chile,1,841,nuevo_leon,19,no
2019,monterrey,china,2,3503,nuevo_leon,19,si
2019,monterrey,colombia,18,3289,nuevo_leon,19,no
2019,monterrey,cuba,11,3547,nuevo_leon,19,si
2019,monterrey,dominicana_rep,1,443,nuevo_leon,19,si
2019,monterrey,ecuador,23,951,nuevo_leon,19,no
2019,monterrey,el_salvador,3,502,nuevo_leon,19,si
2019,monterrey,espana,1,3158,nuevo_leon,19,no
2019,monterrey,estados_unidos,15,205551,nuevo_leon,19,no
2019,monterrey,georgia,7,4,nuevo_leon,19,si
2019,monterrey,guatemala,3,435,nuevo_leon,19,si
2019,monterrey,haiti,6,105,nuevo_leon,19,si
2019,monterrey,honduras,1,850,nuevo_leon,19,si
2019,monterrey,india,3,3409,nuevo_leon,19,si
2019,monterrey,kirguistan,2,5,nuevo_leon,19,si
2019,monterrey,nicaragua,8,315,nuevo_leon,19,si
2019,monterrey,panama,2,1590,nuevo_leon,19,no
2019,monterrey,peru,3,867,nuevo_leon,19,no
2019,monterrey,rusia,2,214,nuevo_leon,19,si
2019,monterrey,uzbekistan,3,17,nuevo_leon,19,si
2019,monterrey,venezuela,192,5298,nuevo_leon,19,no
2019,morelia,estados_unidos,3,103212,michoacan_de_ocampo,16,no
2019,oaxaca,estados_unidos,2,34314,oaxaca,20,no
2019,puebla,estados_unidos,1,0,puebla,21,no
2019,puerto_vallarta,bahrein,1,4,jalisco,14,si
2019,puerto_vallarta,brasil,10,1951,jalisco,14,no
2019,puerto_vallarta,canada,11,422496,jalisco,14,no
2019,puerto_vallarta,colombia,2,2870,jalisco,14,no
2019,puerto_vallarta,cuba,1,170,jalisco,14,si
2019,puerto_vallarta,dominicana_rep,1,146,jalisco,14,si
2019,puerto_vallarta,ecuador,19,797,jalisco,14,no
2019,puerto_vallarta,el_salvador,1,520,jalisco,14,si
2019,puerto_vallarta,estados_unidos,61,1005149,jalisco,14,no
2019,puerto_vallarta,haiti,3,38,jalisco,14,si
2019,puerto_vallarta,rusia,1,974,jalisco,14,si
2019,puerto_vallarta,taiwan,5,203,jalisco,14,si
2019,puerto_vallarta,tayikistan,2,2,jalisco,14,si
2019,puerto_vallarta,uzbekistan,3,17,jalisco,14,si
2019,puerto_vallarta,venezuela,7,648,jalisco,14,no
2019,queretaro,estados_unidos,5,94913,queretaro,22,no
2019,san_jose_del_cabo,brasil,1,2180,baja_california,02,no
2019,san_jose_del_cabo,canada,3,192052,baja_california,02,no
2019,san_jose_del_cabo,estados_unidos,76,1528784,baja_california,02,no
2019,san_jose_del_cabo,fiyi_islas,1,51,baja_california,02,si
2019,san_jose_del_cabo,guatemala,1,335,baja_california,02,si
2019,san_jose_del_cabo,honduras,1,176,baja_california,02,si
2019,san_jose_del_cabo,india,1,5868,baja_california,02,si
2019,san_jose_del_cabo,italia,1,2016,baja_california,02,no
2019,san_jose_del_cabo,taiwan,2,475,baja_california,02,si
2019,san_luis,china,1,663,san_luis_potosi,24,si
2019,san_luis,estados_unidos,1,40726,san_luis_potosi,24,no
2019,silao,china,1,2138,guanajuato,11,si
2019,silao,estados_unidos,4,174153,guanajuato,11,no
2019,silao,guatemala,1,222,guanajuato,11,si
2019,silao,italia,1,648,guanajuato,11,no
2019,tijuana,armenia,1,4,baja_california,02,si
2019,tijuana,australia,1,20,baja_california,02,no
2019,tijuana,bangladesh,1,4,baja_california,02,si
2019,tijuana,china,187,16515,baja_california,02,si
2019,tijuana,colombia,3,290,baja_california,02,no
2019,tijuana,estados_unidos,2,2399,baja_california,02,no
2019,tijuana,guinea,2,0,baja_california,02,si
2019,tijuana,india,3,14,baja_california,02,si
2019,tijuana,rusia,16,58,baja_california,02,si
2019,tijuana,siria,1,0,baja_california,02,si
2019,tijuana,taiwan,3,29,baja_california,02,si
2019,tijuana,trinidad_y_tobago,1,2,baja_california,02,no
2019,tijuana,uzbekistan,6,1,baja_california,02,si
2019,toluca,estados_unidos,1,6244,mexico,15,no
2019,toluca,reino_unido,1,162,mexico,15,no
2019,toluca,venezuela,4,247,mexico,15,no
2019,uruapan,estados_unidos,1,0,michoacan_de_ocampo,16,no
2019,zacatecas,estados_unidos,1,40661,zacatecas,32,no
2019,zihuatanejo,canada,1,42485,guerrero,12,no
2019,zihuatanejo,estados_unidos,4,52341,guerrero,12,no
2019,zihuatanejo,honduras,1,7,guerrero,12,si
2019,zihuatanejo,libano,1,7,guerrero,12,si
2019,zihuatanejo,taiwan,1,3,guerrero,12,si
2020,aguascalientes,estados_unidos,3,30089,aguascalientes,01,no
2020,cancun,albania,2,434,quintana_roo,23,si
2020,cancun,alemania,3,37244,quintana_roo,23,no
2020,cancun,andorra,1,33,quintana_roo,23,no
2020,cancun,antigua_y_barbuda,2,60,quintana_roo,23,si
2020,cancun,arabia_saudita,5,467,quintana_roo,23,si
2020,cancun,argelia,5,214,quintana_roo,23,si
2020,cancun,argentina,42,52371,quintana_roo,23,no
2020,cancun,armenia,6,474,quintana_roo,23,si
2020,cancun,azerbaiyan,2,98,quintana_roo,23,si
2020,cancun,bahamas_commonwealth,1,230,quintana_roo,23,no
2020,cancun,belgica,4,7058,quintana_roo,23,no
2020,cancun,belice,1,884,quintana_roo,23,no
2020,cancun,bielorrusia,3,1305,quintana_roo,23,no
2020,cancun,bolivia,11,2079,quintana_roo,23,no
2020,cancun,bosnia_herzegovina,1,296,quintana_roo,23,no
2020,cancun,brasil,217,56305,quintana_roo,23,no
2020,cancun,brunei,1,2,quintana_roo,23,si
2020,cancun,bulgaria,1,2083,quintana_roo,23,no
2020,cancun,burkina_faso,2,17,quintana_roo,23,si
2020,cancun,cabo_verde,1,74,quintana_roo,23,si
2020,cancun,camerun,2,129,quintana_roo,23,si
2020,cancun,canada,33,475843,quintana_roo,23,no
2020,cancun,checa_rep,2,3241,quintana_roo,23,no
2020,cancun,chile,37,27590,quintana_roo,23,no
